1	26971991	26973112
1	28838579	28839017
1	28884063	29205545
1	28904326	28908144
1	29018102	29019319
1	32589957	33858235
1	33043683	33044581
1	34794426	34881091
1	35142351	35176308
1	35180973	35196996
1	35758263	35759363
1	35803995	35904859
1	35811065	35898628
1	35904767	35916255
1	36867934	37275666
1	37931174	38037838
1	38046044	38121921
1	38086317	38087195
1	38127347	38190066
1	38241160	38242444
1	39342714	39352815
1	39353091	39356618
1	40743112	40745293
1	40769011	41785389
1	41164486	41165835
1	41801671	41841069
1	41807118	41808358
1	41822538	41823680
1	41861565	41987925
1	41985442	42021116
1	42030958	42077445
1	42117237	42118929
1	42128817	42130479
1	42158774	42159703
1	42196048	42197898
1	42210739	42212382
1	42234237	42235163
1	42252614	42259576
1	42282250	42283630
1	42332981	42334487
1	42338586	42339562
1	42358079	42359011
1	42372056	42387350
1	42433445	42448066
1	42456822	42457721
1	42483466	42484395
1	42514645	42515571
1	42571592	42572518
1	42572087	42609652
1	42618757	42619833
1	42665964	42680572
1	42798443	42884931
1	42884516	42969818
1	42932763	42933785
1	43683357	43855081
1	43867471	44264354
1	43878258	44183488
1	44265232	44288816
1	44280025	44280700
1	44333265	44390263
1	44395715	44418603
1	44427174	44466242
1	44491347	44506910
1	44527502	44617447
1	44717865	44833294
1	44851191	44922699
1	44932718	44966038
1	44965272	45258330
1	45217562	45217822
1	45521348	45593938
1	45595271	45766073
1	45740165	45747830
1	45766119	45770331
1	45779809	45798506
1	45803774	45836353
1	45839274	45844779
1	45856871	45880073
1	45888536	45943744
1	45916318	45917070
1	45967895	45979072
1	46633806	46715756
1	47166686	47166955
1	49718777	49947776
1	50041166	50266906
1	50101240	50102334
1	50406848	50407203
1	50774242	50774388
1	51290422	51292019
1	51292071	51295889
1	51597304	51598383
1	51733961	51734947
1	51922588	52218753
1	52083160	52084533
1	52377223	52379148
1	52496283	52563803
1	52520626	52521636
1	52665089	52739801
1	52800055	52896624
1	52899653	53059588
1	53049656	53051216
1	53096154	53125186
1	53125239	53255141
1	53302259	53303818
1	53369167	53412082
1	53510346	53659658
1	53691692	53709528
1	53849007	53860630
1	53876913	53885919
1	54017045	54017907
1	54635746	54636176
1	55680064	55960467
1	56082545	56189455
1	56129685	56130341
1	56273597	56518470
1	56527469	56540653
1	56549300	56563616
1	56584872	56635248
1	56645848	56688457
1	56692479	56707439
1	56725656	56823574
1	56889068	56913279
1	56991498	57024307
1	57069679	57106231
1	57106343	57130180
1	57138447	57240758
1	57333014	57345627
1	57400608	57443154
1	57469991	57489839
1	57487431	57503026
1	57560577	57561677
1	57707366	57785043
1	57788864	57964889
1	57983271	58090999
1	58106770	58131070
1	58162265	58196188
1	58196966	58255699
1	58278592	58378762
1	58379457	58394428
1	58396463	58495304
1	58495478	58661256
1	58551550	58610341
1	58687591	58705937
1	58734131	59532036
1	59006282	59007781
1	60009848	60167627
1	60127523	60128047
1	60241851	60949372
1	60941212	60941721
1	63515254	63705226
1	63724453	63729467
1	63748048	63817356
1	63748733	63777805
1	63849433	63970482
1	63979084	64008259
1	64014294	64039570
1	64043089	64064533
1	64065776	64092973
1	64101942	64144886
1	64162866	64183367
1	64192773	64200621
1	64219189	64313144
1	64353931	64355253
1	64371278	64371885
1	64396001	64407177
1	64410887	64629565
1	64656109	64657362
1	64703279	64811971
1	64838030	64861688
1	64903491	64960379
1	64997412	64997797
1	65080514	65086685
1	65100139	65142825
1	65149870	65196179
1	65196365	65236739
1	65370526	65674294
1	65687213	65791445
1	65834249	65853264
1	65852365	65884554
1	65892352	65968658
1	65987026	66032585
1	66032736	66088433
1	66097100	66100918
1	66105006	66212032
1	66160002	66162323
1	66222030	66256103
1	66283204	66350202
1	66326905	66327993
1	66395047	66483926
1	66510788	66511827
1	66511866	66522974
1	66520974	66558791
1	66559477	66602217
1	66603505	66604497
1	66612016	66727148
1	66726846	66736657
1	66750902	66797121
1	66803125	66859030
1	66860119	66949007
1	66897567	66898625
1	66949740	67101529
1	67150017	67242944
1	67294115	67379371
1	67404005	67562924
1	67602530	67692721
1	67721277	67999805
1	67783162	67784193
1	68029184	68068498
1	68086150	68121295
1	68236743	68857032
1	68354140	68356990
1	68864794	68914682
1	68933677	69049668
1	69069036	69094874
1	69163164	69242772
1	69262662	69410939
1	69426220	69568963
1	69476617	69568954
1	69531093	69532127
1	69628699	69688049
1	69703013	69794887
1	69826940	69827545
1	69855408	69856751
1	69863562	69921519
1	69913609	69967905
1	69969049	70076897
1	70080995	70113939
1	70125943	70177005
1	70201477	70215272
1	70225621	70275915
1	70341561	70369040
1	70358483	70359895
1	70391444	70543440
1	70470619	70471695
1	70551230	70568789
1	70566168	70618519
1	70620019	70621545
1	70623323	70651135
1	70655946	70659123
1	70675080	70728811
1	70758142	70785404
1	70776768	70778114
1	70787271	70793857
1	70829230	70834213
1	70842495	70857101
1	70897235	70924312
1	70964374	70970077
1	70970113	70996513
1	70977165	70977587
1	70998904	71219074
1	71097169	71144838
1	71143258	71152040
1	71156686	71160790
1	71216081	71242251
1	71252704	71523152
1	71315081	71316178
1	71316527	71317765
1	71609673	71610840
1	71705832	71741906
1	71803582	71817876
1	71812449	71813465
1	71841441	71870863
1	71891572	72063841
1	72068060	72242200
1	72577620	72578891
1	72602898	72604169
1	72618742	72641346
1	72650170	72697140
1	72679511	72680665
1	72789432	72867147
1	72873985	72875604
1	72912829	72914583
1	72920086	72929384
1	73104074	73106579
1	73512130	73597727
1	73634583	73761138
1	73784647	73900461
1	73866135	73924838
1	74229933	74353032
1	74360409	74361704
1	74417460	75037506
1	75510683	75511860
1	75667313	75750363
1	75791737	75807854
1	75809944	75830492
1	76127432	76137814
1	76222485	76472264
1	76373287	76374603
1	76543699	76564477
1	76561286	76636069
1	76722232	76739958
1	76879530	77059508
1	77140292	77409852
1	77740593	77910107
1	78174736	78920541
1	78654651	78655661
1	78928899	78930131
1	79312887	79336872
1	79355298	79359031
1	79383102	79385041
1	79636328	79640650
1	79730219	79798569
1	79805507	79810470
1	79918444	80069967
1	80072576	80074983
1	80139914	80152238
1	80176660	80191197
1	80191198	80197797
1	80230395	80254565
1	80260756	80269204
1	80279323	80280834
1	80284653	80299901
1	80335473	80342475
1	80364657	80385735
1	80386255	80412836
1	80414524	80420290
1	80595233	80819089
1	80856058	80916488
1	80975639	80991622
1	81010155	81033246
1	81124035	81294220
1	81306910	81342014
1	81357525	81409172
1	81417065	81426697
1	81430524	81588901
1	81598517	81654101
1	81702957	81827661
1	81834610	82130532
1	82223440	82227623
1	82335561	82355369
1	82427626	82428513
1	82478771	82479775
1	82527931	82537779
1	82539581	82545928
1	82549622	82553369
1	82554927	82569417
1	82568929	82577729
1	82578329	82597337
1	82602134	82651731
1	82642964	82644100
1	82652388	82658099
1	82657816	82670536
1	82680012	82692776
1	82693452	82703721
1	82706881	82721464
1	82727793	82736926
1	82754950	82762197
1	82786322	82791870
1	82827419	82830560
1	82845030	82927467
1	82928462	82928878
1	82949983	82959275
1	82955071	82955935
1	82969105	83023624
1	83026886	83034147
1	83035015	83138829
1	83141946	83142579
1	83166937	83204457
1	83267424	83323655
1	83375989	83634170
1	83432511	83433515
1	83476064	83550506
1	83644941	83676628
1	83683352	83742371
1	83770543	83801171
1	83828062	83949742
1	85766306	85772258
1	85778051	85852072
1	85835416	85836438
1	86049909	86103156
1	86105791	86115523
1	86745704	87032794
1	87047380	87175776
1	87057936	87059168
1	87194450	87212324
1	87211954	87212384
1	87212458	87233452
1	87230019	87261506
1	87338765	87410736
1	87411089	87456778
1	87422854	87424416
1	87472205	87476834
1	87551122	87565155
1	87570410	87655162
1	87622068	87624623
1	87697277	87734403
1	87851912	87887581
1	88194603	88195069
1	88442193	88447434
1	89501754	89753818
1	90914621	92032660
1	92040171	92041538
1	92052626	92054281
1	92397067	92398131
1	92615035	93366190
1	92868304	92869938
1	93154365	93154715
1	93650332	93656002
1	93787561	94064128
1	94175247	94235763
1	94256193	94349303
1	94449921	94466302
1	94492579	94495902
1	94584790	94942496
1	95094975	95114655
1	95174261	95426272
1	95483548	95891208
1	95914665	95947527
1	96001302	96002168
1	96008926	96030297
1	96040436	96044781
1	96327222	96439576
1	96462204	96477087
1	96494588	96520546
1	96554979	96625816
1	96599518	96600624
1	96658052	96735394
1	96743118	96744131
1	96799249	96800228
1	96850101	96883383
1	96905636	96920240
1	96976960	97004424
1	97005742	97024524
1	97024882	97043132
1	97048560	97066741
1	97067224	97072316
1	97155402	97782567
1	97971337	98214001
1	98788858	98873150
1	98974831	99005195
1	99084000	99169322
1	99170148	99221298
1	99248887	99416599
1	99421507	99457889
1	99507577	99632278
1	100950554	101094837
1	101444165	101444580
1	101605511	101615600
1	101671902	101672507
1	101699182	101813618
1	101987578	101987778
1	102753484	102754542
1	103769457	103770418
1	104504729	104505436
1	105308718	105345590
1	105426885	105427271
1	105460864	105489769
1	105523910	105619273
1	105779009	105812287
1	105825521	105830780
1	105837842	106159879
1	106062614	106063636
1	106229496	106230071
1	106271396	106271974
1	106355056	106435844
1	106458970	106475861
1	106474089	106508554
1	106508656	106640703
1	106613196	106614206
1	106666927	106667667
1	106815899	106856894
1	106862986	106870201
1	106982313	107646050
1	107658097	107868769
1	108126714	108128871
1	108137233	108163559
1	108238462	108280390
1	108282123	108333880
1	108297703	108305492
1	108337539	108369512
1	108397673	108842945
1	108481548	108483614
1	108832175	108833197
1	108846960	108855661
1	109495150	109780533
1	109586630	109592746
1	109798955	109799965
1	109878440	109891413
1	110005173	110217611
1	110368893	110396743
1	110434424	110510512
1	110537298	110552618
1	110552026	111021903
1	110706821	110709010
1	111171871	111242476
1	111248512	111249708
1	111268284	111289096
1	111315414	111341539
1	111354302	111697972
1	111803504	111807275
1	111915104	112031639
1	112121947	112122333
1	112670408	112757197
1	112762937	112810488
1	112817516	112957914
1	113807837	113813040
1	113995302	113995853
1	114008011	114009546
1	114340843	114347261
1	114700872	114701523
1	114739321	114933795
1	115375166	115385992
1	115452436	115465421
1	115470235	115487127
1	115534290	115535417
1	115638123	115664431
1	115724667	115725408
1	115754587	115755543
1	116052706	116079153
1	116081942	116445252
1	116157573	116158970
1	116172212	116173240
1	116183170	116184171
1	116218463	116225055
1	116274681	116307275
1	116323853	116324812
1	116589758	116635970
1	116656324	116698737
1	116791805	116809171
1	116862049	116909121
1	116933373	116966970
1	116933373	116966970
1	116983288	117027358
1	117027620	117032219
1	117103001	117147991
1	117654371	117661406
1	117664341	117791798
1	117808256	117845160
1	117845234	117911607
1	117846912	117848204
1	117910737	118087030
1	118102789	118132515
1	118251285	118259859
1	118301070	118325701
1	118343261	118383036
1	118398154	118458499
1	118411187	118487944
1	118516021	118579494
1	118592244	118632563
1	118737563	118770120
1	118779740	118817038
1	118897696	118953110
1	119211073	119211573
1	120326851	120335979
1	120342095	120359844
1	121272640	121307501
1	121375283	121403456
1	121453832	121473024
1	121489588	121527575
1	121694263	121736552
1	121786469	121907528
1	124290674	124312907
1	124320661	125132887
1	125296874	125301684
1	125359532	125412901
1	125466997	125468130
1	125554898	125555425
1	125558968	125658153
1	125684109	125747171
1	125749786	125879124
1	125897846	126018290
1	126019453	126127189
1	126131984	126133111
1	126162307	126240767
1	126253774	126458794
1	126258028	126259269
1	126461675	126462073
1	126476366	126512535
1	126571735	126611723
1	126638184	126648486
1	126769107	126895298
1	126937754	127018207
1	127112279	127199616
1	127141423	127142796
1	127257618	127344270
1	127432778	127468849
1	127686189	127715854
1	127809948	128534406
1	128833414	129004065
1	129040624	129072034
1	129127910	129162898
1	129142450	129174828
1	129453519	129454295
1	129477926	129478819
1	129495961	129496603
1	129502266	129503144
1	129519265	129520065
1	129533704	129534492
1	129605777	129606910
1	129713494	129892715
1	129909318	129925705
1	129929834	129930985
1	129939222	130019839
1	129988475	129990046
1	130029025	130084790
1	130127538	130196137
1	130216244	130239131
1	130244411	130353545
1	130365533	130377304
1	130425982	130430637
1	130438008	130511149
1	130535473	130564248
1	130769897	130771249
1	130794454	130795176
1	131595723	131635471
1	131640070	131721347
1	131726860	131728095
1	131847827	132352616
1	132070234	132071376
1	132188764	132451733
1	132510676	132543457
1	132544331	132778393
1	132678532	132680091
1	133515050	133980055
1	134053126	134053293
1	134125693	134169107
1	134191779	134265883
1	134265938	134271897
1	134373899	134591195
1	134437559	134439253
1	134456446	134457431
1	134508525	134617823
1	134714112	134714681
1	134763153	134853147
1	134855991	135044693
1	134895138	134954381
1	135069039	135113063
1	135180139	135250720
1	135293719	135307581
1	135376882	135454193
1	135456149	135631759
1	135494875	135495324
1	136197093	136251739
1	136254547	136287899
1	136288133	136508656
1	136364180	136365232
1	136432985	136596718
1	136546886	136547917
1	136599815	136600963
1	136620866	136676051
1	137039528	137721187
1	137642329	137642850
1	137759457	137822643
1	137778446	137779604
1	137923437	137925000
1	137939932	138212196
1	138212304	138229474
1	138224296	138400245
1	138454500	138454712
1	138496265	138497060
1	138600284	138612923
1	138613397	138737185
1	138682701	138683588
1	138780411	138810506
1	138821039	138840708
1	138848828	138890065
1	138906792	138974889
1	138922659	138923681
1	139087182	139129056
1	139206415	139259097
1	139306503	139307000
1	139316508	139384991
1	139511755	140370498
1	140715597	140717115
1	140748848	140854575
1	140918663	140984183
1	140994592	141024139
1	141045045	141073858
1	141078955	141125447
1	141229300	141230160
1	141237696	141238067
1	141240080	141240454
1	141377948	141404231
1	141431422	141501950
1	141468371	141469471
1	141512139	141622842
1	141606677	141609819
1	141696698	141772383
1	141858076	141933474
1	141935031	141938941
1	141984301	141988400
1	141999489	142004208
1	142029549	142050067
1	142064353	142106468
1	142128747	142205735
1	142167968	142244407
1	142301032	142405616
1	142454925	142456010
1	142457783	142478018
1	142490915	142502673
1	142537112	142538221
1	142550229	142577890
1	142587642	142609890
1	142629408	142642966
1	142684467	142687594
1	142836241	142840446
1	142885857	142897328
1	143015583	143103034
1	143103094	143130126
1	143156435	143187377
1	143193729	143224657
1	143225327	143248940
1	143316018	143405091
1	143432912	143508759
1	143510013	143524239
1	143524831	143533957
1	143597755	143609405
1	143616836	143631173
1	143662583	143673079
1	143680206	143681531
1	143683354	143711079
1	143715750	143727688
1	143736927	143787114
1	143799756	143805035
1	143816516	144011981
1	143844943	143845752
1	143857211	143857927
1	143865536	143866893
1	143873962	143874786
1	143953085	143953711
1	143962647	143963429
1	143972207	143972581
1	143985213	143985584
1	143997514	144004107
1	144050431	144076772
1	144078405	144089140
1	144105574	144123098
1	144151916	144181170
1	144202010	144226167
1	144329961	144447701
1	144482916	144496886
1	144595882	144690374
1	144693470	144719078
1	144798047	145027972
1	145072288	145091538
1	145210708	145250477
1	145260386	145276202
1	145278537	145293960
1	145301778	145332193
1	145343876	145386048
1	145386178	145395035
1	145396331	145412462
1	145416952	145520043
1	145535659	145656473
1	145685248	145689484
1	145733084	145757933
1	145828457	145830303
1	145944641	145972543
1	145976659	146024134
1	146078361	146079908
1	146112034	146245424
1	146230128	146232842
1	146342090	146612627
1	147684576	147709387
1	147715296	147802323
1	147723139	147730133
1	147757329	147759059
1	147811777	147849714
1	147855606	147926720
1	147956408	148000636
1	148009095	148034998
1	148088127	148106848
1	148322638	148374218
1	148377798	148592584
1	148608288	148617923
1	148650558	148666970
1	148666832	148786914
1	148810772	148845205
1	148916151	149060638
1	149164014	149494643
1	149894885	149952766
1	150024256	150339809
1	150515718	150536968
1	150832098	150918480
1	150919960	151097279
1	151133452	151289463
1	151385360	151525637
1	151576922	151628654
1	151629449	151712417
1	151780263	151796591
1	151796560	151811755
1	151827676	151894277
1	151943943	151984087
1	151983604	152024808
1	152044015	152262293
1	152526400	152573221
1	152562071	152563246
1	152607540	152613723
1	152613940	152667061
1	152683816	152910085
1	152988665	153011708
1	153221170	153444761
1	153433802	153434890
1	153443243	154036137
1	154783678	154882131
1	155690077	156190481
1	156477845	156543196
1	156551256	156587577
1	156584971	156602182
1	156630351	156844517
1	156743375	156763328
1	156831698	156832945
1	156843422	156857115
1	156885533	156885844
1	156897757	156911916
2	88441	155607
2	196600	482430
2	216789	218257
2	497462	732552
2	507420	507974
2	769270	819297
2	824091	845832
2	846282	955165
2	1012332	1063058
2	1093725	1098312
2	1097957	1102961
2	1113606	1132641
2	1253435	1255858
2	1312096	1640461
2	1515732	1517240
2	1640991	1682048
2	1696059	1745357
2	2049358	2049609
2	2184853	2185590
2	3136094	3136357
2	3941944	3982006
2	4052346	4163178
2	4207985	4286051
2	4356239	4376223
2	4378608	4394075
2	4432190	4540710
2	4545574	4546215
2	4557882	4559600
2	4602976	4641721
2	4629538	4630557
2	4642270	4746790
2	4768460	4816160
2	4839012	4840203
2	4858377	4869186
2	4906780	4990760
2	5005089	5035517
2	5054010	5076286
2	5169640	5170032
2	5174699	5231789
2	5246745	5247534
2	5337818	5339306
2	5389797	5440938
2	5544316	5579826
2	5577927	5666235
2	5692666	5719679
2	5738806	5852876
2	5855262	5895086
2	5925265	5925447
2	6035470	6043496
2	6205493	6347872
2	6327508	6360868
2	6353200	6430481
2	6361124	6412740
2	6420845	6430489
2	6529881	6553792
2	6688866	6729741
2	6949621	7118130
2	7019559	7021301
2	7134613	7174422
2	7595010	7931966
2	7645545	7647194
2	8640849	8740619
2	8698396	8698896
2	8755463	8885288
2	8779625	8780526
2	9358046	9379306
2	9419783	9499951
2	9507009	9615830
2	9703872	9725885
2	10428895	10576667
2	10496824	10498114
2	11225683	11227580
2	11401760	11401981
2	11444035	11792795
2	11550253	11551194
2	12810115	12811325
2	13296701	13328720
2	13343754	13361394
2	13401529	13507431
2	13563740	13601406
2	13662372	13713272
2	13676455	13677278
2	13907634	13907807
2	13927217	14321387
2	14340832	14462166
2	14521936	14558955
2	14789706	14793734
2	14813058	14949165
2	14949111	15043430
2	15507095	15599150
2	15528179	15533782
2	15571748	15572797
2	15707469	15708566
2	15783792	15785601
2	16656000	16720825
2	16917811	17285604
2	17220698	17221135
2	17462622	17605439
2	17640136	17859863
2	17900389	17962897
2	17977225	17983096
2	17985447	17988264
2	17989456	17994356
2	18041307	18041864
2	18173243	18176616
2	18228005	18254838
2	18258522	18266290
2	18269449	18277575
2	18277709	18294773
2	18287372	18536185
2	18599333	18618940
2	18628720	18642251
2	18666035	19092534
2	19096901	19099859
2	19107795	19109024
2	19163306	19165300
2	19177049	19306582
2	19450333	19483022
2	19491754	19496907
2	19802374	19803720
2	19832126	19833455
2	20402183	20477836
2	20557404	20559471
2	20572450	20595910
2	20613781	20616190
2	20621664	20623788
2	20626837	20630118
2	20637661	20639456
2	20645963	20646923
2	20650962	20653814
2	20662502	20666125
2	20716461	20717441
2	20716956	20717393
2	20739797	20833725
2	20857226	20858650
2	21513111	21517101
2	21537330	21621050
2	21668574	21871027
2	21910030	21930633
2	21955977	22085060
2	22145654	22185894
2	22186997	22222913
2	22222974	22264758
2	22272262	22277344
2	22325413	22325818
2	22353779	22520680
2	22618999	22620066
2	22623348	22681164
2	23087927	23088148
2	23163121	23201737
2	23229376	23396759
2	23432536	23763292
2	23816195	23892607
2	23915102	24003402
2	23987024	23988052
2	24019163	24020236
2	24278592	24281789
2	24293571	24297537
2	24301029	24433968
2	24361517	24362593
2	24377930	24565208
2	24592726	24648704
2	24694610	24695278
2	24740458	24775428
2	24743908	24744057
2	24753351	24754952
2	24831360	24858850
2	24858432	24943941
2	25071596	25073218
2	25085801	25086907
2	25101842	25282415
2	25124372	25124614
2	25349063	25386859
2	25358686	25359950
2	25434495	25473807
2	25488649	25525448
2	25560052	25562714
2	25613000	26069086
2	26144695	26348806
2	26198358	26199749
2	26366155	26376482
2	26375259	26385736
2	26400548	26451128
2	26444300	26451069
2	26451260	26475498
2	26476052	26521400
2	26526322	26562569
2	26534844	26535185
2	26539653	26583368
2	26585417	26606904
2	26685405	26862433
2	26900597	26907524
2	26944275	27045189
2	27058812	27065509
2	27081418	27097618
2	27102317	27165273
2	27186311	27545618
2	27218059	27220098
2	27708482	28030920
2	27866607	27867623
2	28145263	28300796
2	28642721	28643953
2	28834206	29191770
2	29678928	29952494
2	29855774	29856951
2	29946033	29998274
2	30025277	30180889
2	30196437	30294318
2	30223762	30225093
2	30376956	30428797
2	30469503	30670372
2	30736932	30882263
2	30926625	31048612
2	31044407	31045004
2	31153714	31212295
2	31235722	31236747
2	31293537	31463027
2	31545944	31674831
2	32490836	32633274
2	33395353	33927612
2	33934557	33955229
2	33969698	34035187
2	34061749	34139468
2	34160657	34170710
2	34250687	34335535
2	34341333	34684781
2	34768265	34768662
2	34826343	34836253
2	34839817	34948355
2	34892163	34893338
2	35009039	35086724
2	35721366	35939146
2	35893310	35893573
2	35931193	35933178
2	35962105	36112843
2	36135793	36272316
2	36318697	36410111
2	36417606	36444167
2	36441588	36491261
2	36491294	36911904
2	36498980	36500190
2	36927377	36997196
2	36998181	37250642
2	37353408	37380225
2	37509533	37768456
2	37768125	38063950
2	38036425	38126561
2	38329993	38461078
2	38616577	38697588
2	38777639	38808678
2	38874733	38880009
2	38888855	38933222
2	39324000	39325538
2	39413069	39413711
2	39514687	39664684
2	39762339	39769994
2	41043420	41241660
2	41057051	41058061
2	41446356	41446937
2	41541622	42133922
2	42525740	42528177
2	43302533	43303165
2	43314368	43356531
2	43356697	43415384
2	43420558	43752563
2	43892312	43942222
2	43958641	44231106
2	44242131	44268829
2	44319557	44538748
2	44544583	44602806
2	44633343	44650292
2	44684526	44735565
2	44745555	44758297
2	45589975	45611569
2	46424972	46441219
2	46473911	46629331
2	46837544	46952212
2	47081012	47240424
2	47291701	47419012
2	47569115	47627368
2	47630638	47631798
2	47652491	47653519
2	47768263	47768592
2	48054178	48151495
2	48151095	48247659
2	48330169	48330937
2	48835326	48836543
2	49513288	49513539
2	50347974	50348615
2	52059950	52196360
2	52262553	52716367
2	52850842	53548276
2	53623937	53745327
2	53718319	53720325
2	54499577	56671675
2	54867237	54867759
2	58207604	58208485
2	58236037	58365375
2	58331480	58332676
2	58446128	58470052
2	59024091	59065141
2	59301565	59302293
2	59394614	60334620
2	60213144	60214094
2	61162526	61166288
2	61303101	61370446
2	61401836	61438582
2	61447098	61495820
2	61499664	61529779
2	61548431	61711527
2	61712169	62026830
2	62011246	62160188
2	62031003	62032043
2	62174716	62233040
2	62239658	62272155
2	62283483	62344444
2	62432524	62701711
2	62703436	63101354
2	62838817	62840055
2	63696419	63698065
2	63775078	64813358
2	64045818	64047578
2	64178310	64178875
2	64875801	64876277
2	65133734	65135209
2	65276632	65316846
2	65355426	65356568
2	65461488	65512323
2	66052708	67693438
2	67891811	67894743
2	68637137	68639169
2	69429151	69445793
2	69468824	69489009
2	69498106	69598805
2	69691575	69714076
2	70254164	70254358
2	70535338	70541023
2	70661944	70695412
2	70844594	70846623
2	70870367	70871130
2	70935292	70987044
2	71004870	71006024
2	71033585	71118093
2	71110065	71111576
2	71118009	71123316
2	71161908	71167645
2	71170677	71245134
2	71265493	71396087
2	71405368	71409211
2	71504482	71658664
2	71676485	71844405
2	71700291	71701478
2	71863715	71864767
2	71879478	71940045
2	71947386	71948963
2	72031830	72037334
2	72098087	72099703
2	72482478	72674172
2	72885062	72946548
2	72994711	73267843
2	73277128	73277289
2	73309983	73320613
2	73326314	73328023
2	73330878	73341662
2	73344940	73346058
2	74145241	74145822
2	74888786	74889438
2	75807851	76841678
2	76973007	76974200
2	77186880	77187655
2	78127374	78128982
2	78832407	78833353
2	79079207	79081699
2	79315779	79403211
2	79404311	79448224
2	79456959	79561003
2	79679177	79680463
2	79682777	79882292
2	80147399	80157110
2	80356544	80774741
2	82415609	82415779
2	82433736	82433957
2	83064259	83065566
2	83908573	83909940
2	84104573	84280099
2	84267478	84540070
2	84586898	84617146
2	84647198	85090056
2	85151674	85237552
2	85269825	85302406
2	85308721	85309926
2	85337824	85417166
2	85472225	85784361
2	85844285	85845644
2	85853234	85913544
2	85913618	85930706
2	85941836	85952061
2	85951266	85954499
2	85967163	85996916
2	86006720	86084842
2	86095974	86102643
2	86132358	86206720
2	86183962	86187780
2	86218495	86599373
2	87751120	87959166
2	88228292	88351300
2	88396548	88410680
2	88411654	88435229
2	88435466	88448878
2	88748930	88939742
2	88900356	88901537
2	88949779	88971821
2	88985917	89014736
2	89017582	89269163
2	89198391	89268556
2	89199079	89199453
2	89281132	89345285
2	89385031	89553907
2	89419436	89426716
2	89433733	89444758
2	89445081	89464965
2	89466460	89504401
2	89512509	89576624
2	89576152	89587469
2	89618711	89673002
2	89730855	89839291
2	89776356	89800073
2	89803187	89803741
2	89850481	89923206
2	89923444	89954969
2	89960189	90084585
2	90087548	90110807
2	90112167	90157463
2	90163221	90224588
2	90251938	90343005
2	90486217	90491590
2	90526901	90652134
2	90653110	90680334
2	90702759	90726343
2	90780227	90926319
2	90974619	91048436
2	91055087	91113157
2	91118876	91144885
2	91145466	91200439
2	91152890	91154404
2	91231089	91384788
2	91396961	91441287
2	91458267	91559801
2	91528843	91622382
2	91772795	91853836
2	91984724	91991435
2	92058681	92084030
2	92704344	93865260
2	93838724	93840640
2	93924857	94045025
2	94271633	94330896
2	94334364	94336058
2	94365786	94397796
2	94397991	94401275
2	94415523	94416590
2	94512176	94526966
2	94618068	94847621
2	94645498	94645963
2	94850033	94919856
2	94933170	94970090
2	94970348	94992865
2	95140417	95172386
2	95273688	95374791
2	95727633	95728247
2	95752154	95807772
2	95799749	95946136
2	95898243	95932701
2	95950396	95951973
2	96005633	96194529
2	96288012	96290859
2	96301138	96302977
2	96311407	96313315
