1,108869001,108874000
1,109225001,109230000
1,109255001,109260000
1,109679001,109685000
1,109878001,109891000
1,109907001,109913000
1,110375001,110382000
1,110384001,110390000
1,110546001,110551000
1,110616001,110623000
1,110843001,110848000
1,113808001,113813000
1,113984001,113998000
1,114341001,114348000
1,114737001,114744000
1,114746001,114752000
1,114808001,114813000
1,114872001,114880000
1,114894001,114902000
1,114958001,114963000
1,116064001,116073000
1,116076001,116082000
1,116137001,116143000
1,116328001,116333000
1,116399001,116404000
1,116590001,116595000
1,117026001,117032000
1,117099001,117107000
1,117119001,117127000
1,117133001,117139000
1,117141001,117148000
1,117653001,117658000
1,118540001,118546000
1,119767001,119774000
1,120112001,120120000
1,120247001,120252000
1,120317001,120331000
1,120333001,120373000
1,120375001,120382000
1,120411001,120417000
1,120426001,120431000
1,120450001,120457000
1,120520001,120526000
1,120880001,120886000
1,121239001,121244000
1,123875001,123880000
1,124291001,124296000
1,124307001,124314000
1,125293001,125304000
1,125388001,125394000
1,125466001,125471000
1,126452001,126458000
1,126479001,126486000
1,126816001,126823000
1,126959001,126964000
1,127013001,127019000
1,127438001,127449000
1,129159001,129164000
1,131083001,131088000
1,131640001,131645000
1,132168001,132173000
1,132539001,132548000
1,133910001,133918000
1,134115001,134120000
1,134162001,134175000
1,134388001,134393000
1,134847001,134852000
1,134898001,134905000
1,134948001,134957000
1,135294001,135299000
1,138396001,138401000
1,138613001,138624000
1,140361001,140368000
1,140856001,140861000
1,141378001,141386000
1,141389001,141395000
1,141507001,141512000
1,141603001,141611000
1,141899001,141904000
1,142330001,142335000
1,142495001,142503000
1,142560001,142572000
1,142628001,142638000
1,142822001,142827000
1,142886001,142897000
1,143111001,143117000
1,143122001,143131000
1,143179001,143187000
1,143350001,143366000
1,143389001,143394000
1,143398001,143405000
1,143431001,143436000
1,143470001,143475000
1,143477001,143483000
1,143485001,143491000
1,143503001,143508000
1,143510001,143519000
1,143527001,143533000
1,143587001,143592000
1,143597001,143603000
1,143622001,143629000
1,143666001,143675000
1,143681001,143691000
1,143705001,143722000
1,143774001,143779000
1,143800001,143805000
1,143828001,143836000
1,144076001,144081000
1,144105001,144114000
1,144207001,144213000
1,144228001,144234000
1,144345001,144350000
1,144355001,144364000
1,144407001,144415000
1,144443001,144448000
1,144496001,144501000
1,144562001,144567000
1,144594001,144604000
1,144606001,144613000
1,144632001,144642000
1,144666001,144683000
1,144685001,144691000
1,144705001,144720000
1,144920001,144925000
1,145003001,145014000
1,145076001,145082000
1,145086001,145094000
1,145236001,145245000
1,145260001,145266000
1,145301001,145306000
1,145319001,145325000
1,145327001,145334000
1,145460001,145469000
1,145569001,145574000
1,145593001,145601000
1,145797001,145803000
1,145968001,145973000
1,146174001,146183000
1,146186001,146194000
1,146338001,146343000
1,146424001,146430000
1,146433001,146438000
1,148314001,148322000
1,148330001,148336000
1,148375001,148381000
1,148529001,148534000
1,149022001,149028000
1,149489001,149495000
1,149946001,149953000
1,150333001,150344000
1,150532001,150537000
1,150916001,150923000
1,153514001,153519000
1,153653001,153658000
1,153691001,153699000
1,153717001,153723000
1,153728001,153733000
1,153737001,153743000
1,153796001,153801000
1,153834001,153840000
1,153854001,153859000
1,153951001,153956000
1,154310001,154317000
1,154789001,154794000
1,154802001,154809000
1,154814001,154825000
1,154827001,154832000
1,154849001,154861000
1,154868001,154881000
1,155422001,155427000
1,156584001,156589000
1,156635001,156640000
1,156675001,156680000
1,156724001,156729000
2,497001,502000
2,505001,511000
2,679001,687000
2,814001,820000
2,1098001,1103000
2,1253001,1259000
2,1323001,1329000
2,1637001,1646000
2,3945001,3957000
2,3966001,3973000
2,4052001,4057000
2,4153001,4158000
2,4206001,4211000
2,4354001,4361000
2,4368001,4378000
2,4480001,4489000
2,4520001,4535000
2,4992001,4999000
2,5212001,5220000
2,5226001,5234000
2,5387001,5394000
2,5576001,5581000
2,6034001,6043000
2,6164001,6169000
2,6353001,6359000
2,6527001,6534000
2,7051001,7057000
2,7087001,7093000
2,7152001,7165000
2,7173001,7179000
2,7927001,7934000
2,8638001,8644000
2,8752001,8760000
2,9507001,9513000
2,9533001,9538000
2,11442001,11449000
2,11787001,11793000
2,11819001,11824000
2,12500001,12505000
2,12707001,12713000
2,13501001,13506000
2,13598001,13603000
2,13926001,13931000
2,14012001,14017000
2,14530001,14539000
2,14550001,14558000
2,14783001,14788000
2,14790001,14797000
2,15493001,15498000
2,15502001,15508000
2,16708001,16713000
2,16799001,16804000
2,17638001,17643000
2,19448001,19454000
2,19478001,19483000
2,19488001,19497000
2,19565001,19570000
2,19684001,19689000
2,19906001,19915000
2,19976001,19983000
2,20074001,20082000
2,20088001,20095000
2,20262001,20267000
2,20441001,20446000
2,20555001,20563000
2,20568001,20576000
2,20578001,20602000
2,20606001,20619000
2,20621001,20627000
2,20641001,20673000
2,20710001,20716000
2,20820001,20830000
2,20860001,20867000
2,21327001,21334000
2,21613001,21621000
2,21891001,21898000
2,22266001,22286000
2,22469001,22474000
2,22511001,22519000
2,22674001,22682000
2,23135001,23142000
2,23250001,23255000
2,23273001,23278000
2,23493001,23499000
2,23524001,23529000
2,23575001,23581000
2,23635001,23640000
2,23849001,23854000
2,23914001,23919000
2,23951001,23958000
2,24290001,24311000
2,24313001,24319000
2,24330001,24335000
2,24611001,24625000
2,24832001,24837000
2,24938001,24943000
2,25211001,25216000
2,25256001,25261000
2,25352001,25357000
2,25466001,25477000
2,25554001,25564000
2,25748001,25755000
2,26475001,26482000
2,26753001,26758000
2,26786001,26792000
2,26825001,26833000
2,27187001,27198000
2,27711001,27717000
2,27962001,27969000
2,28145001,28151000
2,28261001,28266000
2,28688001,28693000
2,29783001,29788000
2,29948001,29954000
2,30164001,30170000
2,30376001,30381000
2,30405001,30410000
2,30466001,30478000
2,30499001,30505000
2,30560001,30565000
2,30568001,30575000
2,30765001,30770000
2,30790001,30796000
2,30826001,30832000
2,31662001,31667000
2,32416001,32421000
2,32487001,32501000
2,32504001,32521000
2,32614001,32626000
2,32751001,32759000
2,32881001,32890000
2,32909001,32914000
2,32993001,32998000
2,33390001,33400000
2,33893001,33899000
2,33904001,33909000
2,33931001,33936000
2,34120001,34126000
2,34135001,34141000
2,34331001,34337000
2,34339001,34349000
2,34441001,34446000
2,34475001,34480000
2,34822001,34844000
2,34863001,34870000
2,34878001,34886000
2,34994001,35000000
2,35006001,35014000
2,35720001,35730000
2,35788001,35793000
2,36441001,36451000
2,36576001,36589000
2,37075001,37081000
2,37248001,37254000
2,37508001,37518000
2,37523001,37529000
2,37764001,37772000
2,38418001,38426000
2,38642001,38647000
2,38695001,38702000
2,38802001,38807000
2,39293001,39299000
2,39379001,39384000
2,39751001,39772000
2,39888001,39893000
2,39928001,39938000
2,40406001,40411000
2,40493001,40498000
2,41228001,41243000
2,42079001,42085000
2,43314001,43319000
2,43351001,43361000
2,43394001,43402000
2,43414001,43426000
2,43437001,43447000
2,43513001,43519000
2,43630001,43636000
2,43744001,43752000
2,44086001,44093000
2,44229001,44234000
2,44319001,44330000
2,44521001,44533000
2,44551001,44558000
2,45589001,45594000
2,45596001,45602000
2,46544001,46549000
2,46768001,46774000
2,47129001,47135000
2,47137001,47142000
2,47176001,47181000
2,47290001,47296000
2,47313001,47319000
2,47604001,47618000
2,48050001,48055000
2,48316001,48321000
2,48479001,48484000
2,49102001,49107000
2,49198001,49203000
2,49638001,49643000
2,49686001,49691000
2,49893001,49898000
2,49908001,49913000
2,50091001,50096000
2,50256001,50262000
2,50534001,50539000
2,50597001,50602000
2,50727001,50733000
2,50748001,50753000
2,50786001,50793000
2,51117001,51122000
2,51373001,51378000
2,51458001,51463000
2,51665001,51670000
2,51720001,51726000
2,51860001,51867000
2,51907001,51912000
2,51922001,51928000
2,51988001,51996000
2,52012001,52017000
2,52053001,52082000
2,52088001,52095000
2,52098001,52122000
2,52124001,52130000
2,52133001,52154000
2,52176001,52188000
2,52190001,52197000
2,52360001,52365000
2,52446001,52452000
2,52610001,52615000
2,52670001,52684000
2,52688001,52693000
2,52743001,52748000
2,52773001,52779000
2,52838001,52843000
2,52919001,52927000
2,52930001,52938000
2,53015001,53021000
2,53043001,53048000
2,53187001,53193000
2,53279001,53285000
2,53289001,53294000
2,53324001,53329000
2,53379001,53384000
2,53389001,53400000
2,53480001,53485000
2,53509001,53517000
2,54496001,54505000
2,54573001,54578000
2,56352001,56359000
2,56568001,56573000
2,56654001,56659000
2,58236001,58242000
2,58446001,58451000
2,59449001,59454000
2,59908001,59913000
2,60469001,60474000
2,61063001,61069000
2,61152001,61157000
2,61268001,61275000
2,61584001,61592000
2,61603001,61608000
2,61621001,61628000
2,61655001,61660000
2,61707001,61713000
2,62048001,62055000
2,62239001,62244000
2,62246001,62261000
2,62268001,62273000
2,62433001,62442000
2,62701001,62709000
2,63040001,63045000
2,63591001,63596000
2,64092001,64098000
2,64648001,64653000
2,64665001,64671000
2,64812001,64818000
2,66052001,66058000
2,69440001,69448000
2,69495001,69500000
2,69628001,69633000
2,69705001,69711000
2,70103001,70108000
2,70494001,70500000
2,70517001,70539000
2,70541001,70549000
2,70842001,70847000
2,71607001,71613000
2,71657001,71664000
2,71840001,71846000
2,71860001,71867000
2,72032001,72039000
2,72412001,72422000
2,72459001,72464000
2,72506001,72511000
2,72549001,72556000
2,72671001,72676000
2,72993001,72998000
2,73007001,73012000
2,73016001,73022000
2,73027001,73043000
2,73058001,73064000
2,73067001,73073000
2,75806001,75818000
2,76297001,76303000
2,79080001,79085000
2,79367001,79379000
2,79388001,79393000
2,79395001,79407000
2,79489001,79496000
2,79835001,79841000
2,80172001,80177000
2,80552001,80557000
2,80612001,80617000
2,80633001,80638000
2,80715001,80721000
2,80751001,80756000
2,80769001,80778000
2,83177001,83183000
2,83369001,83374000
2,84230001,84235000
2,84263001,84268000
2,84482001,84489000
2,85550001,85557000
2,85948001,85954000
2,86066001,86071000
2,86104001,86109000
2,86128001,86134000
2,86266001,86271000
2,86479001,86484000
2,86777001,86784000
2,86805001,86813000
2,86826001,86836000
2,86841001,86846000
2,87143001,87149000
2,87256001,87261000
2,87292001,87300000
2,87797001,87802000
2,87924001,87931000
2,87935001,87966000
2,88072001,88078000
2,88308001,88315000
2,88346001,88351000
2,90307001,90312000
2,90483001,90490000
2,91033001,91039000
2,91044001,91049000
2,91195001,91200000
2,91381001,91388000
2,91555001,91567000
2,92240001,92247000
2,92458001,92464000
2,93085001,93090000
2,93403001,93408000
2,93421001,93427000
2,93723001,93728000
2,95234001,95239000
2,95269001,95276000
2,95367001,95374000
2,95803001,95809000
2,95895001,95902000
2,95927001,95933000
2,95940001,95949000
2,96000001,96007000
2,96499001,96507000
2,96530001,96535000
2,96867001,96874000
2,97229001,97235000
2,97720001,97727000
2,97759001,97768000
2,98029001,98034000
2,99124001,99131000
2,99136001,99142000
2,99421001,99426000
2,99919001,99924000
2,100403001,100408000
2,100412001,100421000
2,100908001,100916000
2,100927001,100932000
2,100973001,100981000
2,101083001,101094000
2,102315001,102322000
2,103267001,103284000
2,103326001,103335000
2,103629001,103634000
2,104271001,104276000
2,104352001,104358000
2,104370001,104375000
2,104579001,104585000
2,105802001,105808000
2,105830001,105835000
2,105839001,105845000
2,106170001,106175000
2,106194001,106201000
2,106347001,106354000
2,106520001,106525000
2,106553001,106558000
2,106719001,106726000
2,106795001,106805000
2,106841001,106848000
2,106902001,106907000
2,107023001,107029000
2,107059001,107064000
2,107066001,107073000
2,107079001,107091000
2,107097001,107104000
2,107257001,107262000
2,107428001,107436000
2,107448001,107454000
2,107456001,107461000
2,108727001,108732000
2,108775001,108784000
2,108924001,108931000
2,109476001,109482000
2,109559001,109567000
2,110259001,110264000
2,110337001,110342000
2,110347001,110371000
2,110380001,110385000
2,110990001,110996000
2,111098001,111106000
2,111664001,111673000
2,111921001,111926000
2,112482001,112487000
2,113420001,113429000
2,113687001,113694000
2,113740001,113746000
2,114810001,114817000
2,114833001,114841000
2,114859001,114864000
2,114869001,114881000
2,114994001,114999000
2,115373001,115378000
2,115579001,115586000
2,115601001,115606000
2,115707001,115712000
2,115988001,115993000
2,117695001,117702000
2,117719001,117724000
2,117768001,117774000
2,118548001,118554000
2,118752001,118757000
2,118766001,118771000
2,118784001,118792000
2,119265001,119273000
2,119296001,119301000
2,119382001,119387000
2,119463001,119472000
2,119838001,119844000
2,119862001,119867000
2,119999001,120006000
2,120046001,120051000
2,120059001,120064000
2,120084001,120095000
2,120688001,120697000
2,120759001,120765000
2,121076001,121082000
2,121097001,121107000
2,121189001,121204000
2,121429001,121437000
2,121590001,121595000
2,121613001,121619000
2,121660001,121665000
2,121778001,121783000
2,121787001,121792000
2,122165001,122170000
2,124023001,124030000
2,124063001,124070000
2,125510001,125524000
2,125986001,125992000
2,126036001,126042000
2,126047001,126055000
2,126058001,126064000
2,126105001,126114000
2,126116001,126121000
2,126235001,126240000
2,126298001,126307000
2,126342001,126347000
2,126354001,126360000
2,126474001,126481000
2,126571001,126581000
2,126601001,126607000
2,126687001,126692000
2,127078001,127084000
2,127193001,127198000
2,127905001,127912000
2,127915001,127921000
2,128571001,128576000
2,128755001,128762000
2,128781001,128786000
2,128834001,128839000
2,129116001,129121000
2,129123001,129128000
2,129139001,129146000
2,129169001,129176000
2,129399001,129405000
2,129446001,129452000
2,129933001,129939000
2,130691001,130698000
2,130714001,130719000
2,131713001,131718000
2,132464001,132476000
2,132740001,132747000
2,132914001,132920000
2,132942001,132947000
2,132984001,132990000
2,132997001,133012000
2,133090001,133096000
2,133156001,133162000
2,133184001,133192000
2,133215001,133220000
2,133247001,133256000
2,133421001,133427000
2,133613001,133618000
2,133859001,133865000
2,134889001,134895000
2,134911001,134917000
2,135420001,135427000
2,135539001,135554000
3,616001,621000
3,628001,633000
3,1272001,1282000
3,1486001,1491000
3,1613001,1620000
3,1978001,1983000
3,2057001,2063000
3,2712001,2719000
3,2807001,2812000
3,2990001,2996000
3,3630001,3640000
3,4159001,4166000
3,4196001,4206000
3,4225001,4234000
3,4345001,4350000
3,4378001,4383000
3,4449001,4458000
3,5791001,5796000
3,6192001,6199000
3,6273001,6281000
3,6674001,6679000
3,6889001,6897000
3,6954001,6960000
3,6975001,6980000
3,7085001,7093000
3,7109001,7118000
3,7594001,7599000
3,8288001,8296000
3,8339001,8346000
3,8361001,8376000
3,8408001,8414000
3,8452001,8459000
3,8473001,8481000
3,9273001,9278000
3,9298001,9304000
3,9345001,9360000
3,9369001,9376000
3,9410001,9416000
3,9441001,9446000
3,9462001,9473000
3,9490001,9498000
3,9612001,9617000
3,9643001,9648000
3,9763001,9769000
3,10273001,10278000
3,10532001,10537000
3,10559001,10569000
3,11414001,11419000
3,12111001,12118000
3,12129001,12136000
3,13731001,13736000
3,13759001,13764000
3,13922001,13927000
3,13969001,13975000
3,13987001,13995000
3,14082001,14095000
3,14120001,14129000
3,14162001,14172000
3,14174001,14179000
3,14181001,14186000
3,14268001,14275000
3,14328001,14345000
3,14351001,14365000
3,14396001,14416000
3,14550001,14559000
3,14651001,14659000
3,14694001,14704000
3,14790001,14797000
3,14802001,14807000
3,15016001,15021000
3,15154001,15159000
3,15169001,15175000
3,15308001,15314000
3,15355001,15361000
3,15370001,15380000
3,15385001,15390000
3,15417001,15431000
3,15444001,15452000
3,15465001,15479000
3,15515001,15524000
3,15532001,15538000
3,15567001,15572000
3,15578001,15585000
3,15587001,15596000
3,15619001,15638000
3,15875001,15880000
3,15894001,15900000
3,15976001,15983000
3,15995001,16002000
3,16007001,16012000
3,16029001,16035000
3,16102001,16108000
3,16119001,16125000
3,16216001,16221000
3,16228001,16236000
3,16251001,16265000
3,16280001,16286000
3,16297001,16302000
3,16475001,16483000
3,16491001,16497000
3,16618001,16623000
3,16625001,16631000
3,16633001,16639000
3,16739001,16750000
3,16765001,16771000
3,16837001,16843000
3,17083001,17089000
3,18821001,18827000
3,19037001,19043000
3,19069001,19075000
3,19126001,19133000
3,19422001,19429000
3,19523001,19528000
3,19553001,19558000
3,19567001,19579000
3,19665001,19671000
3,19695001,19701000
3,19731001,19747000
3,19777001,19798000
3,19853001,19864000
3,20160001,20169000
3,20191001,20200000
3,20203001,20208000
3,20210001,20216000
3,20247001,20255000
3,20266001,20278000
3,20431001,20440000
3,20442001,20447000
3,20606001,20611000
3,21233001,21238000
3,21250001,21257000
3,21357001,21362000
3,21867001,21876000
3,21959001,21964000
3,22411001,22416000
3,22463001,22469000
3,22986001,22993000
3,23004001,23010000
3,23022001,23030000
3,23032001,23037000
3,23062001,23067000
3,23356001,23361000
3,23517001,23522000
3,23848001,23853000
3,24268001,24298000
3,25223001,25228000
3,25747001,25755000
3,27055001,27061000
3,27065001,27072000
3,27080001,27090000
3,27638001,27646000
3,27826001,27831000
3,28112001,28118000
3,28798001,28805000
3,29122001,29128000
3,29374001,29379000
3,29539001,29546000
3,29550001,29556000
3,29590001,29595000
3,29761001,29766000
3,30364001,30369000
3,30735001,30750000
3,30836001,30842000
3,31709001,31714000
3,31727001,31732000
3,32016001,32022000
3,32433001,32438000
3,32556001,32562000
3,32880001,32885000
3,32925001,32930000
3,32964001,32972000
3,33201001,33206000
3,33219001,33231000
3,33330001,33338000
3,33350001,33357000
3,33362001,33367000
3,33495001,33523000
3,33541001,33546000
3,33639001,33646000
3,33952001,33958000
3,33985001,33991000
3,34032001,34040000
3,34082001,34099000
3,34166001,34178000
3,34232001,34240000
3,34260001,34282000
3,34285001,34293000
3,34301001,34306000
3,34465001,34470000
3,34833001,34843000
3,35876001,35881000
3,36101001,36108000
3,36167001,36172000
3,36192001,36197000
3,36386001,36396000
3,39355001,39360000
3,40456001,40467000
3,40535001,40540000
3,40546001,40552000
3,40622001,40627000
3,42205001,42214000
3,42582001,42589000
3,42915001,42921000
3,42944001,42952000
3,43130001,43135000
3,43356001,43361000
3,44111001,44116000
3,45408001,45413000
3,45418001,45438000
3,45440001,45446000
3,45594001,45602000
3,46154001,46160000
3,46203001,46209000
3,46271001,46281000
3,46618001,46623000
3,46635001,46640000
3,46867001,46872000
3,47249001,47254000
3,47531001,47536000
3,47678001,47683000
3,48151001,48156000
3,48336001,48341000
3,49136001,49143000
3,49408001,49415000
3,49589001,49595000
3,49608001,49614000
3,49742001,49747000
3,49770001,49778000
3,49955001,49961000
3,50053001,50059000
3,50445001,50450000
3,50464001,50471000
3,50489001,50494000
3,51101001,51110000
3,51381001,51388000
3,51395001,51400000
3,51688001,51693000
3,51841001,51846000
3,51854001,51859000
3,51863001,51869000
3,52485001,52492000
3,52501001,52509000
3,52563001,52568000
3,52574001,52589000
3,52673001,52682000
3,52888001,52893000
3,53065001,53070000
3,53383001,53388000
3,53402001,53407000
3,53711001,53717000
3,55180001,55185000
3,55570001,55575000
3,55591001,55598000
3,55757001,55762000
3,56250001,56255000
3,56360001,56365000
3,56563001,56569000
3,56631001,56636000
3,56781001,56786000
3,56823001,56846000
3,56899001,56904000
3,57008001,57013000
3,57024001,57032000
3,57744001,57749000
3,57815001,57820000
3,58618001,58624000
3,58699001,58704000
3,58821001,58828000
3,59093001,59098000
3,59946001,59951000
3,60388001,60393000
3,60496001,60501000
3,60582001,60587000
3,60664001,60669000
3,62568001,62585000
3,62587001,62596000
3,62607001,62618000
3,62620001,62639000
3,62679001,62684000
3,62686001,62695000
3,62747001,62777000
3,62982001,62991000
3,63086001,63091000
3,63137001,63143000
3,63273001,63285000
3,63374001,63384000
3,64142001,64149000
3,64567001,64572000
3,64715001,64721000
3,65259001,65264000
3,65664001,65669000
3,65999001,66004000
3,66334001,66341000
3,66880001,66892000
3,67170001,67178000
3,68241001,68246000
3,69700001,69705000
3,69794001,69815000
3,70074001,70079000
3,70094001,70099000
3,70293001,70298000
3,71060001,71065000
3,73071001,73077000
3,73817001,73822000
3,73981001,73986000
3,74293001,74300000
3,75085001,75098000
3,75148001,75154000
3,75165001,75171000
3,75250001,75256000
3,75262001,75268000
3,75774001,75784000
3,77206001,77214000
3,77239001,77247000
3,77785001,77790000
3,78052001,78059000
3,78471001,78477000
3,78529001,78536000
3,78697001,78702000
3,78766001,78771000
3,78938001,78943000
3,80707001,80715000
3,80928001,80933000
3,81035001,81041000
3,81117001,81122000
3,81667001,81672000
3,82078001,82083000
3,82265001,82270000
3,82377001,82382000
3,82741001,82746000
3,82765001,82771000
3,82836001,82841000
3,83240001,83248000
3,83979001,83984000
3,84325001,84337000
3,84340001,84347000
3,84386001,84392000
3,84517001,84522000
3,84524001,84533000
3,84547001,84552000
3,84555001,84562000
3,84573001,84582000
3,84619001,84624000
3,84632001,84637000
3,84713001,84721000
3,84939001,84947000
3,87400001,87405000
3,88812001,88818000
3,89607001,89612000
3,91332001,91338000
3,91395001,91401000
3,91426001,91431000
3,91973001,91981000
3,92021001,92027000
3,92044001,92051000
3,92086001,92091000
3,92097001,92103000
3,92112001,92118000
3,92126001,92133000
3,92135001,92141000
3,92610001,92618000
3,92868001,92875000
3,93672001,93677000
3,94132001,94137000
3,94140001,94145000
3,94384001,94391000
3,94663001,94668000
3,95141001,95148000
3,95462001,95478000
3,96001001,96006000
3,96203001,96210000
3,96222001,96227000
3,96285001,96299000
3,98531001,98536000
3,98684001,98689000
3,98702001,98709000
3,98960001,98966000
3,98968001,98974000
