1,47408001,47415000,0.00
1,48609001,48614000,0.00
1,48971001,48976000,0.00
1,49718001,49724000,0.00
1,50040001,50051000,0.00
1,50093001,50098000,0.00
1,50220001,50228000,0.00
1,50245001,50251000,0.00
1,50261001,50268000,0.00
1,52030001,52035000,0.00
1,52136001,52142000,0.00
1,52160001,52167000,3.23
1,52189001,52195000,1.54
1,52205001,52210000,0.00
1,52214001,52221000,0.00
1,52497001,52503000,0.00
1,52738001,52743000,0.00
1,55677001,55682000,0.00
1,55747001,55753000,0.00
1,56089001,56095000,0.00
1,56128001,56134000,0.00
1,56263001,56270000,0.00
1,56406001,56412000,0.00
1,56456001,56461000,0.00
1,56547001,56554000,0.00
1,57113001,57118000,0.00
1,57167001,57176000,3.12
1,57235001,57240000,0.00
1,57707001,57714000,0.00
1,57777001,57786000,0.00
1,58108001,58114000,35.29
1,58164001,58169000,0.00
1,58250001,58256000,0.00
1,58435001,58440000,0.00
1,58449001,58454000,0.00
1,58712001,58726000,0.00
1,58728001,58737000,0.00
1,58761001,58766000,0.00
1,58809001,58818000,0.00
1,58851001,58867000,0.00
1,58976001,58981000,0.00
1,59079001,59086000,0.00
1,59140001,59145000,0.00
1,59162001,59167000,0.00
1,59173001,59179000,0.00
1,59507001,59512000,0.00
1,59568001,59576000,0.00
1,60236001,60250000,1.89
1,60261001,60271000,0.00
1,60277001,60282000,0.00
1,60441001,60446000,5.88
1,60533001,60538000,0.00
1,61772001,61779000,0.00
1,61895001,61902000,0.00
1,62310001,62315000,0.00
1,62334001,62339000,0.00
1,62440001,62445000,0.00
1,62636001,62642000,0.00
1,63966001,63974000,18.75
1,63978001,63985000,0.00
1,64623001,64631000,0.00
1,65501001,65506000,0.00
1,65571001,65576000,0.00
1,65918001,65928000,13.64
1,66546001,66551000,0.00
1,66611001,66617000,0.00
1,66947001,66952000,5.56
1,66976001,66982000,4.65
1,67166001,67171000,0.00
1,67183001,67188000,6.25
1,67404001,67410000,0.00
1,67599001,67604000,0.00
1,67723001,67728000,0.00
1,67796001,67810000,3.08
1,68494001,68500000,0.00
1,68537001,68542000,0.00
1,68803001,68808000,0.00
1,68815001,68824000,0.00
1,68856001,68862000,0.00
1,68930001,68937000,8.33
1,69031001,69036000,0.00
1,69158001,69164000,0.00
1,69202001,69207000,11.76
1,69420001,69430000,0.00
1,70151001,70156000,8.70
1,70342001,70357000,2.63
1,70363001,70369000,0.00
1,70396001,70401000,0.00
1,70568001,70578000,0.00
1,70893001,70899000,0.00
1,71083001,71088000,0.00
1,71222001,71227000,0.00
1,71283001,71289000,0.00
1,71414001,71419000,0.00
1,71519001,71524000,0.00
1,71627001,71632000,0.00
1,71705001,71711000,0.00
1,71856001,71862000,0.00
1,71891001,71896000,0.00
1,72026001,72032000,0.00
1,72052001,72064000,0.00
1,72599001,72606000,4.55
1,72859001,72870000,0.00
1,72913001,72920000,0.00
1,73088001,73093000,0.00
1,73259001,73265000,0.00
1,73511001,73516000,0.00
1,73575001,73583000,0.00
1,73869001,73874000,0.00
1,74744001,74752000,0.00
1,74934001,74939000,0.00
1,75032001,75038000,0.00
1,75089001,75094000,0.00
1,75665001,75672000,0.00
1,75692001,75697000,8.57
1,76090001,76095000,0.00
1,76127001,76132000,3.57
1,76134001,76139000,0.00
1,76557001,76562000,0.00
1,76596001,76602000,0.00
1,77244001,77250000,0.00
1,78161001,78169000,0.00
1,78174001,78180000,0.00
1,79017001,79023000,0.00
1,79307001,79312000,0.00
1,79314001,79324000,0.00
1,79771001,79776000,0.00
1,80066001,80071000,0.00
1,80191001,80199000,3.33
1,80365001,80370000,0.00
1,80592001,80597000,0.00
1,80856001,80873000,0.00
1,81010001,81021000,0.00
1,81125001,81137000,0.00
1,81425001,81433000,0.00
1,82348001,82356000,0.00
1,82536001,82542000,0.00
1,82551001,82556000,0.00
1,82574001,82580000,0.00
1,82587001,82597000,14.29
1,82695001,82704000,5.88
1,82728001,82735000,8.33
1,82869001,82874000,0.00
1,83031001,83044000,0.00
1,83167001,83172000,0.00
1,83194001,83199000,0.00
1,83546001,83555000,0.00
1,83666001,83671000,0.00
1,83779001,83784000,0.00
1,83796001,83802000,0.00
1,83828001,83838000,0.00
1,84284001,84291000,0.00
1,84533001,84539000,0.00
1,85009001,85032000,0.00
1,85034001,85052000,0.00
1,85096001,85101000,0.00
1,85127001,85136000,0.00
1,85302001,85309000,0.00
1,85611001,85616000,0.00
1,85799001,85804000,0.00
1,85827001,85832000,0.00
1,86111001,86116000,0.00
1,86746001,86751000,0.00
1,86889001,86895000,0.00
1,86897001,86904000,0.00
1,87227001,87233000,0.00
1,87564001,87571000,0.00
1,87575001,87583000,0.00
1,89649001,89654000,0.00
1,89671001,89682000,0.00
1,89990001,89996000,0.00
1,91402001,91407000,0.00
1,92799001,92806000,4.40
1,92820001,92826000,0.00
1,93087001,93092000,0.00
1,93132001,93143000,0.00
1,93380001,93387000,0.00
1,93458001,93463000,0.00
1,94491001,94496000,0.00
1,94638001,94643000,0.00
1,94666001,94671000,0.00
1,94673001,94678000,0.00
1,94715001,94722000,0.00
1,94804001,94809000,0.00
1,94823001,94828000,0.00
1,94913001,94927000,0.00
1,95848001,95854000,0.00
1,95882001,95891000,2.33
1,96495001,96500000,0.00
1,96703001,96709000,0.00
1,96727001,96745000,3.33
1,97047001,97053000,0.00
1,97150001,97155000,0.00
1,97157001,97162000,0.00
1,97224001,97229000,0.00
1,97377001,97383000,0.00
1,97394001,97399000,0.00
1,97438001,97450000,0.00
1,97467001,97472000,0.00
1,97474001,97481000,0.00
1,97708001,97733000,0.00
1,97740001,97748000,0.00
1,97760001,97765000,12.00
1,97820001,97827000,0.00
1,98091001,98097000,0.00
1,98226001,98231000,0.00
1,98654001,98659000,0.00
1,98787001,98792000,0.00
1,99162001,99172000,0.00
1,99205001,99214000,0.00
1,100692001,100698000,0.00
1,101588001,101593000,0.00
1,101604001,101621000,2.80
1,101764001,101769000,0.00
1,102065001,102070000,0.00
1,106392001,106398000,0.00
1,106474001,106482000,7.14
1,106500001,106509000,0.00
1,106853001,106858000,0.00
1,108297001,108302000,18.75
1,108547001,108552000,0.00
1,108634001,108643000,0.00
1,108840001,108846000,0.00
1,108848001,108860000,0.00
1,108869001,108874000,0.00
1,109225001,109230000,0.00
1,109255001,109260000,0.00
1,109679001,109685000,1.54
1,109878001,109891000,0.00
1,109907001,109913000,0.00
1,110375001,110382000,0.00
1,110384001,110390000,0.00
1,110546001,110551000,0.00
1,110616001,110623000,0.00
1,110843001,110848000,0.00
1,113808001,113813000,43.75
1,113984001,113998000,0.00
1,114341001,114348000,0.00
1,114737001,114744000,0.00
1,114746001,114752000,0.00
1,114808001,114813000,0.00
1,114872001,114880000,15.38
1,114894001,114902000,0.00
1,114958001,114963000,0.00
1,116064001,116073000,17.72
1,116076001,116082000,2.00
1,116137001,116143000,0.00
1,116328001,116333000,0.00
1,116399001,116404000,0.00
1,116590001,116595000,0.00
1,117026001,117032000,7.69
1,117099001,117107000,0.00
1,117119001,117127000,0.00
1,117133001,117139000,0.00
1,117141001,117148000,15.38
1,117653001,117658000,0.00
1,118540001,118546000,0.00
1,119767001,119774000,1.64
1,120112001,120120000,0.00
1,120247001,120252000,0.00
1,120317001,120331000,0.00
1,120333001,120373000,1.14
1,120375001,120382000,7.32
1,120411001,120417000,1.59
1,120426001,120431000,0.00
1,120450001,120457000,0.00
1,120520001,120526000,0.00
1,120880001,120886000,0.00
1,121239001,121244000,0.00
1,123875001,123880000,0.00
1,124291001,124296000,0.00
1,124307001,124314000,0.00
1,125293001,125304000,0.00
1,125388001,125394000,0.00
1,125466001,125471000,0.00
1,126452001,126458000,0.00
1,126479001,126486000,3.03
1,126816001,126823000,0.00
1,126959001,126964000,18.18
1,127013001,127019000,0.00
1,127438001,127449000,2.22
1,129159001,129164000,6.25
1,131083001,131088000,0.00
1,131640001,131645000,0.00
1,132168001,132173000,0.00
1,132539001,132548000,0.00
1,133910001,133918000,0.00
1,134115001,134120000,0.00
1,134162001,134175000,0.00
1,134388001,134393000,8.33
1,134847001,134852000,0.00
1,134898001,134905000,0.00
1,134948001,134957000,0.00
1,135294001,135299000,3.57
1,138396001,138401000,0.00
1,138613001,138624000,0.00
1,140361001,140368000,0.00
1,140856001,140861000,0.00
1,141378001,141386000,0.00
1,141389001,141395000,0.00
1,141507001,141512000,0.00
1,141603001,141611000,2.78
1,141899001,141904000,0.00
1,142330001,142335000,0.00
1,142495001,142503000,15.69
1,142560001,142572000,0.00
1,142628001,142638000,0.00
1,142822001,142827000,0.00
1,142886001,142897000,2.38
1,143111001,143117000,5.00
1,143122001,143131000,5.56
1,143179001,143187000,0.00
1,143350001,143366000,0.00
1,143389001,143394000,0.00
1,143398001,143405000,0.00
1,143431001,143436000,0.00
1,143470001,143475000,0.00
1,143477001,143483000,0.00
1,143485001,143491000,3.33
1,143503001,143508000,0.00
1,143510001,143519000,12.50
1,143527001,143533000,6.52
1,143587001,143592000,0.00
1,143597001,143603000,4.17
1,143622001,143629000,2.63
1,143666001,143675000,2.56
1,143681001,143691000,1.89
1,143705001,143722000,1.94
1,143774001,143779000,5.88
1,143800001,143805000,0.00
1,143828001,143836000,1.11
1,144076001,144081000,6.25
1,144105001,144114000,4.35
1,144207001,144213000,0.00
1,144228001,144234000,0.00
1,144345001,144350000,0.00
1,144355001,144364000,0.00
1,144407001,144415000,0.00
1,144443001,144448000,0.00
1,144496001,144501000,16.67
1,144562001,144567000,0.00
1,144594001,144604000,0.00
1,144606001,144613000,0.00
1,144632001,144642000,5.95
1,144666001,144683000,3.03
1,144685001,144691000,15.22
1,144705001,144720000,5.80
1,144920001,144925000,0.00
1,145003001,145014000,0.00
1,145076001,145082000,0.00
1,145086001,145094000,0.93
1,145236001,145245000,1.61
1,145260001,145266000,1.75
1,145301001,145306000,0.00
1,145319001,145325000,3.33
1,145327001,145334000,0.00
1,145460001,145469000,6.98
1,145569001,145574000,6.67
1,145593001,145601000,0.00
1,145797001,145803000,0.00
1,145968001,145973000,4.35
1,146174001,146183000,0.00
1,146186001,146194000,0.00
1,146338001,146343000,0.00
1,146424001,146430000,0.00
1,146433001,146438000,0.00
1,148314001,148322000,0.00
1,148330001,148336000,0.00
1,148375001,148381000,0.00
1,148529001,148534000,0.00
1,149022001,149028000,0.00
1,149489001,149495000,0.00
1,149946001,149953000,0.00
1,150333001,150344000,0.00
1,150532001,150537000,0.00
1,150916001,150923000,9.80
1,153514001,153519000,4.17
1,153653001,153658000,0.00
1,153691001,153699000,0.00
1,153717001,153723000,0.00
1,153728001,153733000,0.00
1,153737001,153743000,0.00
1,153796001,153801000,0.00
1,153834001,153840000,0.00
1,153854001,153859000,0.00
1,153951001,153956000,0.00
1,154310001,154317000,0.00
1,154789001,154794000,0.00
1,154802001,154809000,0.00
1,154814001,154825000,0.00
1,154827001,154832000,0.00
1,154849001,154861000,0.00
1,154868001,154881000,0.00
1,155422001,155427000,0.00
1,156584001,156589000,9.52
1,156635001,156640000,0.00
1,156675001,156680000,0.00
1,156724001,156729000,0.00
2,497001,502000,0.00
2,505001,511000,0.00
2,679001,687000,0.00
2,814001,820000,0.00
2,1098001,1103000,0.00
2,1253001,1259000,6.52
2,1323001,1329000,0.00
2,1637001,1646000,2.63
2,3945001,3957000,0.00
2,3966001,3973000,0.00
2,4052001,4057000,0.00
2,4153001,4158000,0.00
2,4206001,4211000,0.00
2,4354001,4361000,0.00
2,4368001,4378000,0.00
2,4480001,4489000,0.00
2,4520001,4535000,0.00
2,4992001,4999000,0.00
2,5212001,5220000,0.00
2,5226001,5234000,12.00
2,5387001,5394000,0.00
2,5576001,5581000,0.00
2,6034001,6043000,0.00
2,6164001,6169000,0.00
2,6353001,6359000,7.59
2,6527001,6534000,0.00
2,7051001,7057000,0.00
2,7087001,7093000,2.73
2,7152001,7165000,1.04
2,7173001,7179000,0.00
2,7927001,7934000,0.00
2,8638001,8644000,0.00
2,8752001,8760000,0.00
2,9507001,9513000,0.00
2,9533001,9538000,0.00
2,11442001,11449000,11.11
2,11787001,11793000,0.00
2,11819001,11824000,0.00
2,12500001,12505000,0.00
2,12707001,12713000,0.00
2,13501001,13506000,1.72
2,13598001,13603000,0.00
2,13926001,13931000,3.33
2,14012001,14017000,0.00
2,14530001,14539000,5.26
2,14550001,14558000,3.77
2,14783001,14788000,0.00
2,14790001,14797000,0.00
2,15493001,15498000,0.00
2,15502001,15508000,0.00
2,16708001,16713000,0.00
2,16799001,16804000,0.00
2,17638001,17643000,2.22
2,19448001,19454000,0.00
2,19478001,19483000,0.00
2,19488001,19497000,0.00
2,19565001,19570000,0.00
2,19684001,19689000,0.00
2,19906001,19915000,0.00
2,19976001,19983000,0.00
2,20074001,20082000,0.00
2,20088001,20095000,0.00
2,20262001,20267000,0.00
2,20441001,20446000,0.00
2,20555001,20563000,6.25
2,20568001,20576000,0.00
2,20578001,20602000,0.00
2,20606001,20619000,0.00
2,20621001,20627000,0.00
2,20641001,20673000,1.69
2,20710001,20716000,0.00
2,20820001,20830000,4.00
2,20860001,20867000,0.00
2,21327001,21334000,0.00
2,21613001,21621000,0.00
2,21891001,21898000,0.00
2,22266001,22286000,0.00
2,22469001,22474000,0.00
2,22511001,22519000,0.00
2,22674001,22682000,0.00
2,23135001,23142000,0.00
2,23250001,23255000,0.00
2,23273001,23278000,0.00
2,23493001,23499000,0.00
2,23524001,23529000,0.00
2,23575001,23581000,0.00
2,23635001,23640000,0.00
2,23849001,23854000,8.00
2,23914001,23919000,0.00
2,23951001,23958000,2.56
2,24290001,24311000,0.00
2,24313001,24319000,0.00
2,24330001,24335000,0.00
2,24611001,24625000,1.69
2,24832001,24837000,14.29
2,24938001,24943000,5.00
2,25211001,25216000,0.00
2,25256001,25261000,0.00
2,25352001,25357000,3.12
2,25466001,25477000,0.00
2,25554001,25564000,2.27
2,25748001,25755000,2.78
2,26475001,26482000,13.33
2,26753001,26758000,0.00
2,26786001,26792000,0.00
2,26825001,26833000,5.00
2,27187001,27198000,1.04
2,27711001,27717000,0.00
2,27962001,27969000,0.00
2,28145001,28151000,0.00
2,28261001,28266000,0.00
2,28688001,28693000,0.00
2,29783001,29788000,0.00
2,29948001,29954000,0.00
2,30164001,30170000,0.00
2,30376001,30381000,0.00
2,30405001,30410000,0.00
2,30466001,30478000,2.00
2,30499001,30505000,0.00
2,30560001,30565000,0.00
2,30568001,30575000,0.00
2,30765001,30770000,0.00
2,30790001,30796000,0.00
2,30826001,30832000,0.00
2,31662001,31667000,0.00
2,32416001,32421000,0.00
2,32487001,32501000,0.00
2,32504001,32521000,0.00
2,32614001,32626000,0.00
2,32751001,32759000,0.00
2,32881001,32890000,0.00
2,32909001,32914000,0.00
2,32993001,32998000,0.00
2,33390001,33400000,0.00
2,33893001,33899000,0.00
2,33904001,33909000,0.00
2,33931001,33936000,0.00
2,34120001,34126000,0.00
2,34135001,34141000,0.00
2,34331001,34337000,0.00
2,34339001,34349000,0.00
2,34441001,34446000,0.00
2,34475001,34480000,0.00
2,34822001,34844000,0.00
2,34863001,34870000,0.00
2,34878001,34886000,0.00
2,34994001,35000000,0.00
2,35006001,35014000,0.00
2,35720001,35730000,0.00
2,35788001,35793000,0.00
2,36441001,36451000,2.33
2,36576001,36589000,0.00
2,37075001,37081000,0.00
2,37248001,37254000,0.00
2,37508001,37518000,0.00
2,37523001,37529000,0.00
2,37764001,37772000,0.00
2,38418001,38426000,0.00
2,38642001,38647000,0.00
2,38695001,38702000,0.00
2,38802001,38807000,0.00
2,39293001,39299000,0.00
2,39379001,39384000,0.00
2,39751001,39772000,0.00
2,39888001,39893000,0.00
2,39928001,39938000,0.00
2,40406001,40411000,0.00
2,40493001,40498000,0.00
2,41228001,41243000,0.00
2,42079001,42085000,0.00
2,43314001,43319000,0.00
2,43351001,43361000,3.45
2,43394001,43402000,0.00
2,43414001,43426000,0.00
2,43437001,43447000,0.00
2,43513001,43519000,0.00
2,43630001,43636000,0.00
2,43744001,43752000,0.00
2,44086001,44093000,0.00
2,44229001,44234000,10.00
2,44319001,44330000,2.70
2,44521001,44533000,0.00
2,44551001,44558000,29.17
2,45589001,45594000,0.00
2,45596001,45602000,0.00
2,46544001,46549000,0.00
2,46768001,46774000,0.00
2,47129001,47135000,0.00
2,47137001,47142000,0.00
2,47176001,47181000,0.00
2,47290001,47296000,0.00
2,47313001,47319000,0.00
2,47604001,47618000,3.45
2,48050001,48055000,10.00
2,48316001,48321000,0.00
2,48479001,48484000,0.00
2,49102001,49107000,0.00
2,49198001,49203000,0.00
2,49638001,49643000,0.00
2,49686001,49691000,0.00
2,49893001,49898000,0.00
2,49908001,49913000,0.00
2,50091001,50096000,0.00
2,50256001,50262000,0.00
2,50534001,50539000,0.00
2,50597001,50602000,0.00
2,50727001,50733000,0.00
2,50748001,50753000,0.00
2,50786001,50793000,0.00
2,51117001,51122000,0.00
2,51373001,51378000,0.00
2,51458001,51463000,0.00
2,51665001,51670000,0.00
2,51720001,51726000,0.00
2,51860001,51867000,0.00
2,51907001,51912000,0.00
2,51922001,51928000,0.00
2,51988001,51996000,0.00
2,52012001,52017000,0.00
2,52053001,52082000,2.63
2,52088001,52095000,0.00
2,52098001,52122000,1.41
2,52124001,52130000,0.00
2,52133001,52154000,0.00
2,52176001,52188000,0.00
2,52190001,52197000,0.00
2,52360001,52365000,0.00
2,52446001,52452000,0.00
2,52610001,52615000,0.00
2,52670001,52684000,0.00
2,52688001,52693000,0.00
2,52743001,52748000,0.00
2,52773001,52779000,0.00
2,52838001,52843000,0.00
2,52919001,52927000,0.00
2,52930001,52938000,0.00
2,53015001,53021000,0.00
2,53043001,53048000,0.00
2,53187001,53193000,0.00
2,53279001,53285000,0.00
2,53289001,53294000,0.00
2,53324001,53329000,0.00
2,53379001,53384000,6.06
2,53389001,53400000,0.00
2,53480001,53485000,0.00
2,53509001,53517000,0.00
2,54496001,54505000,0.00
2,54573001,54578000,0.00
2,56352001,56359000,1.75
2,56568001,56573000,0.00
2,56654001,56659000,0.00
2,58236001,58242000,0.00
2,58446001,58451000,0.00
2,59449001,59454000,0.00
2,59908001,59913000,0.00
2,60469001,60474000,0.00
2,61063001,61069000,0.00
2,61152001,61157000,0.00
2,61268001,61275000,0.00
2,61584001,61592000,0.00
2,61603001,61608000,0.00
2,61621001,61628000,0.00
2,61655001,61660000,0.00
2,61707001,61713000,0.00
2,62048001,62055000,1.85
2,62239001,62244000,0.00
2,62246001,62261000,0.00
2,62268001,62273000,0.00
2,62433001,62442000,0.00
2,62701001,62709000,0.00
2,63040001,63045000,0.00
2,63591001,63596000,0.00
2,64092001,64098000,0.00
2,64648001,64653000,2.78
2,64665001,64671000,9.52
2,64812001,64818000,3.70
2,66052001,66058000,0.00
2,69440001,69448000,0.00
2,69495001,69500000,0.00
2,69628001,69633000,0.00
2,69705001,69711000,0.00
2,70103001,70108000,0.00
2,70494001,70500000,0.00
2,70517001,70539000,0.00
2,70541001,70549000,0.00
2,70842001,70847000,7.14
2,71607001,71613000,0.00
2,71657001,71664000,0.00
2,71840001,71846000,0.00
2,71860001,71867000,0.00
2,72032001,72039000,0.00
2,72412001,72422000,0.00
2,72459001,72464000,0.00
2,72506001,72511000,0.00
2,72549001,72556000,0.00
2,72671001,72676000,0.00
2,72993001,72998000,0.00
2,73007001,73012000,0.00
2,73016001,73022000,0.00
2,73027001,73043000,0.00
2,73058001,73064000,0.00
2,73067001,73073000,0.00
2,75806001,75818000,0.00
2,76297001,76303000,0.00
2,79080001,79085000,0.00
2,79367001,79379000,0.00
2,79388001,79393000,0.00
2,79395001,79407000,0.00
2,79489001,79496000,0.00
2,79835001,79841000,0.00
2,80172001,80177000,0.00
2,80552001,80557000,0.00
2,80612001,80617000,0.00
2,80633001,80638000,0.00
2,80715001,80721000,1.75
2,80751001,80756000,0.00
2,80769001,80778000,0.00
2,83177001,83183000,0.00
2,83369001,83374000,0.00
2,84230001,84235000,0.00
2,84263001,84268000,0.00
2,84482001,84489000,0.00
2,85550001,85557000,0.00
2,85948001,85954000,2.13
2,86066001,86071000,0.00
2,86104001,86109000,0.00
2,86128001,86134000,0.00
2,86266001,86271000,0.00
2,86479001,86484000,0.00
2,86777001,86784000,0.00
2,86805001,86813000,0.00
2,86826001,86836000,0.00
2,86841001,86846000,0.00
2,87143001,87149000,0.00
2,87256001,87261000,0.00
2,87292001,87300000,0.00
2,87797001,87802000,0.00
2,87924001,87931000,0.00
2,87935001,87966000,0.00
2,88072001,88078000,0.00
2,88308001,88315000,0.00
2,88346001,88351000,6.67
2,90307001,90312000,0.00
2,90483001,90490000,0.00
2,91033001,91039000,0.00
2,91044001,91049000,0.00
2,91195001,91200000,0.00
2,91381001,91388000,0.00
2,91555001,91567000,0.00
2,92240001,92247000,0.00
2,92458001,92464000,0.00
2,93085001,93090000,0.00
2,93403001,93408000,0.00
2,93421001,93427000,0.00
2,93723001,93728000,0.00
2,95234001,95239000,0.00
2,95269001,95276000,0.00
2,95367001,95374000,0.00
2,95803001,95809000,0.00
2,95895001,95902000,0.00
2,95927001,95933000,0.00
2,95940001,95949000,0.00
2,96000001,96007000,0.00
2,96499001,96507000,4.26
2,96530001,96535000,0.00
2,96867001,96874000,0.00
2,97229001,97235000,3.85
2,97720001,97727000,0.00
2,97759001,97768000,7.69
2,98029001,98034000,0.00
2,99124001,99131000,0.00
2,99136001,99142000,0.00
2,99421001,99426000,0.00
2,99919001,99924000,0.00
2,100403001,100408000,0.00
2,100412001,100421000,0.00
2,100908001,100916000,0.00
2,100927001,100932000,0.00
2,100973001,100981000,0.00
2,101083001,101094000,0.00
2,102315001,102322000,2.63
2,103267001,103284000,0.00
2,103326001,103335000,7.41
2,103629001,103634000,0.00
2,104271001,104276000,2.38
2,104352001,104358000,0.00
2,104370001,104375000,0.00
2,104579001,104585000,0.00
2,105802001,105808000,0.00
2,105830001,105835000,0.00
2,105839001,105845000,0.00
2,106170001,106175000,0.00
2,106194001,106201000,3.57
2,106347001,106354000,0.00
2,106520001,106525000,25.00
2,106553001,106558000,5.88
2,106719001,106726000,0.00
2,106795001,106805000,0.00
2,106841001,106848000,40.74
2,106902001,106907000,0.00
2,107023001,107029000,5.56
2,107059001,107064000,12.00
2,107066001,107073000,0.00
2,107079001,107091000,20.00
2,107097001,107104000,0.00
2,107257001,107262000,0.00
2,107428001,107436000,11.36
2,107448001,107454000,0.00
2,107456001,107461000,0.00
2,108727001,108732000,0.00
2,108775001,108784000,0.00
2,108924001,108931000,0.00
2,109476001,109482000,0.00
2,109559001,109567000,0.00
2,110259001,110264000,0.00
2,110337001,110342000,0.00
2,110347001,110371000,0.00
2,110380001,110385000,3.57
2,110990001,110996000,0.00
2,111098001,111106000,0.00
2,111664001,111673000,3.85
2,111921001,111926000,0.00
2,112482001,112487000,0.00
2,113420001,113429000,0.00
2,113687001,113694000,0.00
2,113740001,113746000,0.00
2,114810001,114817000,1.72
2,114833001,114841000,0.00
2,114859001,114864000,10.34
2,114869001,114881000,14.43
2,114994001,114999000,0.00
2,115373001,115378000,0.00
2,115579001,115586000,0.00
2,115601001,115606000,0.00
2,115707001,115712000,2.94
2,115988001,115993000,1.75
2,117695001,117702000,0.00
2,117719001,117724000,0.00
2,117768001,117774000,0.00
2,118548001,118554000,0.00
2,118752001,118757000,0.00
2,118766001,118771000,0.00
2,118784001,118792000,2.94
2,119265001,119273000,0.00
2,119296001,119301000,0.00
2,119382001,119387000,0.00
2,119463001,119472000,0.00
2,119838001,119844000,0.00
2,119862001,119867000,8.33
2,119999001,120006000,7.69
2,120046001,120051000,8.82
2,120059001,120064000,0.00
2,120084001,120095000,1.10
2,120688001,120697000,0.00
2,120759001,120765000,10.00
2,121076001,121082000,11.11
2,121097001,121107000,12.50
2,121189001,121204000,16.95
2,121429001,121437000,0.00
2,121590001,121595000,0.00
2,121613001,121619000,0.00
2,121660001,121665000,4.76
2,121778001,121783000,0.00
2,121787001,121792000,0.00
2,122165001,122170000,0.00
2,124023001,124030000,0.00
2,124063001,124070000,0.00
2,125510001,125524000,8.00
2,125986001,125992000,5.88
2,126036001,126042000,0.00
2,126047001,126055000,0.00
2,126058001,126064000,0.00
2,126105001,126114000,0.00
2,126116001,126121000,0.00
2,126235001,126240000,7.69
2,126298001,126307000,6.67
2,126342001,126347000,3.85
2,126354001,126360000,0.00
2,126474001,126481000,7.69
2,126571001,126581000,3.03
2,126601001,126607000,0.00
2,126687001,126692000,3.45
2,127078001,127084000,0.00
2,127193001,127198000,0.00
2,127905001,127912000,3.33
2,127915001,127921000,0.00
2,128571001,128576000,0.00
2,128755001,128762000,16.67
2,128781001,128786000,30.00
2,128834001,128839000,0.00
2,129116001,129121000,0.00
2,129123001,129128000,0.00
2,129139001,129146000,2.94
2,129169001,129176000,0.00
2,129399001,129405000,8.57
